Sample,Ref_Mic(Outside),Anti_Wave(Speaker),Err_Mic(Residual_Noise)
1656,0,0,0
1657,0,0,0
1658,0,0,0
1659,0,0,0
1660,0,0,0
1661,0,0,0
1662,0,0,0
1663,0,0,0
1664,0,0,0
1665,0,0,0
1666,0,0,0
1667,0,0,0
1668,0,0,0
1669,0,0,0
1670,0,0,0
1671,0,0,0
1672,0,0,0
1673,0,0,0
1674,0,0,0
1675,0,0,0
1676,0,0,0
1677,0,0,0
1678,0,0,0
1679,0,0,0
1680,0,0,0
1681,0,0,0
1682,0,0,0
1683,0,0,0
1684,0,0,0
1685,0,0,0
1686,0,0,0
1687,0,0,0
1688,0,0,0
1689,0,0,0
1690,0,0,0
1691,0,0,0
1692,0,0,0
1693,0,0,0
1694,0,0,0
1695,0,0,0
1696,0,0,0
1697,0,0,0
1698,0,0,0
1699,0,0,0
1700,0,0,0
1701,0,0,0
1702,0,0,0
1703,0,0,0
1704,0,0,0
1705,0,0,0
1706,0,0,0
1707,0,0,0
1708,0,0,0
1709,0,0,0
1710,0,0,0
1711,0,0,0
1712,0,0,0
1713,0,0,0
1714,0,0,0
1715,0,0,0
1716,0,0,0
1717,0,0,0
1718,0,0,0
1719,0,0,0
1720,0,0,0
1721,0,0,0
1722,0,0,0
1723,0,0,0
1724,0,0,0
1725,0,0,0
1726,0,0,0
1727,0,0,0
1728,0,0,0
1729,0,0,0
1730,0,0,0
1731,0,0,0
1732,0,0,0
1733,0,0,0
1734,0,0,0
1735,0,0,0
1736,0,0,0
1737,0,0,0
1738,0,0,0
1739,0,0,0
1740,0,0,0
1741,0,0,0
1742,0,0,0
1743,0,0,0
1744,0,0,0
1745,0,0,0
1746,0,0,0
1747,0,0,0
1748,0,0,0
1749,0,0,0
1750,0,0,0
1751,0,0,0
1752,0,0,0
1753,0,0,0
1754,0,0,0
1755,0,0,0
1756,0,0,0
1757,0,0,0
1758,0,0,0
1759,0,0,0
1760,0,0,0
1761,0,0,0
1762,0,0,0
1763,0,0,0
1764,0,0,0
1765,0,0,0
1766,0,0,0
1767,0,0,0
1768,0,0,0
1769,0,0,0
1770,0,0,0
1771,0,0,0
1772,0,0,0
1773,0,0,0
1774,0,0,0
1775,0,0,0
1776,0,0,0
1777,0,0,0
1778,0,0,0
1779,0,0,0
1780,0,0,0
1781,0,0,0
1782,0,0,0
1783,0,0,0
1784,0,0,0
1785,0,0,0
1786,0,0,0
1787,0,0,0
1788,0,0,0
1789,0,0,0
1790,0,0,0
1791,0,0,0
1792,0,0,0
1793,0,0,0
1794,0,0,0
1795,0,0,0
1796,0,0,0
1797,0,0,0
1798,0,0,0
1799,0,0,0
1800,0,0,0
1801,0,0,0
1802,0,0,0
1803,0,0,0
1804,0,0,0
1805,0,0,0
1806,0,0,0
1807,0,0,0
1808,0,0,0
1809,0,0,0
1810,0,0,0
1811,0,0,0
1812,0,0,0
1813,0,0,0
1814,0,0,0
1815,0,0,0
1816,0,0,0
1817,0,0,0
1818,0,0,0
1819,0,0,0
1820,0,0,0
1821,0,0,0
1822,0,0,0
1823,0,0,0
1824,0,0,0
1825,0,0,0
1826,0,0,0
1827,0,0,0
1828,0,0,0
1829,0,0,0
1830,0,0,0
1831,0,0,0
1832,0,0,0
1833,0,0,0
1834,0,0,0
1835,0,0,0
1836,0,0,0
1837,0,0,0
1838,0,0,0
1839,0,0,0
1840,0,0,0
1841,0,0,0
1842,0,0,0
1843,0,0,0
1844,0,0,0
1845,0,0,0
1846,0,0,0
1847,0,0,0
1848,0,0,0
1849,0,0,0
1850,0,0,0
1851,0,0,0
1852,0,0,0
1853,0,0,0
1854,0,0,0
1855,0,0,0
1856,0,0,0
1857,0,0,0
1858,0,0,0
1859,0,0,0
1860,0,0,0
1861,0,0,0
1862,0,0,0
1863,0,0,0
1864,0,0,0
1865,0,0,0
1866,0,0,0
1867,0,0,0
1868,0,0,0
1869,0,0,0
1870,0,0,0
1871,0,0,0
1872,0,0,0
1873,0,0,0
1874,0,0,0
1875,0,0,0
1876,0,0,0
1877,0,0,0
1878,0,0,0
1879,0,0,0
1880,0,0,0
1881,0,0,0
1882,0,0,0
1883,0,0,0
1884,0,0,0
1885,0,0,0
1886,0,0,0
1887,0,0,0
1888,0,0,0
1889,0,0,0
1890,0,0,0
1891,0,0,0
1892,0,0,0
1893,0,0,0
1894,0,0,0
1895,0,0,0
1896,0,0,0
1897,0,0,0
1898,0,0,0
1899,0,0,0
1900,0,0,0
1901,0,0,0
1902,0,0,0
1903,0,0,0
1904,0,0,0
1905,0,0,0
1906,0,0,0
1907,0,0,0
1908,0,0,0
1909,0,0,0
1910,0,0,0
1911,0,0,0
1912,0,0,0
1913,0,0,0
1914,0,0,0
1915,0,0,0
1916,0,0,0
1917,0,0,0
1918,0,0,0
1919,0,0,0
1920,0,0,0
1921,0,0,0
1922,0,0,0
1923,0,0,0
1924,0,0,0
1925,0,0,0
1926,2,0,0
1927,3,0,0
1928,4,0,0
1929,2,0,2
1930,1,0,3
1931,-1,0,4
1932,-3,0,2
1933,-4,0,1
1934,-4,0,-1
1935,-4,0,-3
1936,-3,0,-4
1937,-2,0,-4
1938,-1,0,-4
1939,0,0,-3
1940,5,-1,-2
1941,7,-1,-1
1942,9,-1,0
1943,6,-1,4
1944,3,-1,6
1945,-2,-1,8
1946,-4,0,5
1947,-6,1,2
1948,-6,1,-3
1949,-6,1,-4
1950,-5,1,-5
1951,-4,1,-5
1952,-1,0,-5
1953,3,0,-4
1954,8,-2,-3
1955,10,-3,-1
1956,8,-3,3
1957,3,-2,6
1958,0,-1,7
1959,-4,1,5
1960,-5,1,1
1961,-5,1,-1
1962,-6,2,-3
1963,-7,2,-4
1964,-9,3,-4
1965,-8,3,-4
1966,-7,3,-5
1967,-3,2,-6
1968,-2,1,-5
1969,0,0,-4
1970,0,0,-1
1971,10,-3,-1
1972,20,-8,0
1973,26,-12,0
1974,22,-12,7
1975,13,-8,12
1976,1,-4,14
1977,-14,5,10
1978,-16,10,5
1979,-15,10,-3
1980,-12,9,-9
1981,-9,6,-6
1982,-9,7,-5
1983,-3,4,-3
1984,1,0,-3
1985,15,-7,-2
1986,24,-15,1
1987,29,-20,1
1988,23,-19,8
1989,7,-11,9
1990,-3,-1,9
1991,-15,9,4
1992,-14,13,-4
1993,-15,13,-4
1994,-14,13,-6
1995,-10,11,-1
1996,-12,10,-2
1997,0,4,-1
1998,6,-4,1
1999,20,-14,-2
2000,19,-18,4
2001,16,-16,2
2002,4,-8,6
2003,-2,-1,1
2004,-8,6,0
2005,-9,8,-4
2006,-7,7,-3
2007,-9,8,-2
2008,-14,12,-1
2009,-15,14,0
2010,-18,17,-1
2011,-9,13,-2
2012,-4,6,-1
2013,2,0,-1
2014,-3,1,4
2015,-7,5,2
2016,-13,11,2
2017,0,5,-2
2018,29,-18,-2
2019,42,-39,-2
2020,47,-51,5
2021,24,-38,11
2022,4,-13,3
2023,-25,15,-4
2024,-25,28,-14
2025,-16,20,-9
2026,-11,13,-10
2027,-5,7,3
2028,-16,11,4
2029,-13,13,2
2030,-8,9,2
2031,10,-4,-5
2032,34,-25,0
2033,40,-36,1
2034,35,-35,6
2035,8,-14,9
2036,-4,0,4
2037,-19,14,0
2038,-14,15,-6
2039,-12,12,-4
2040,-13,12,-5
2041,-20,18,1
2042,-23,22,0
2043,-4,9,-1
2044,6,-3,-2
2045,31,-23,-1
2046,25,-27,5
2047,12,-17,3
2048,-7,1,8
2049,-16,13,-2
2050,-18,17,-5
2051,-8,11,-6
2052,-4,5,-3
2053,-6,5,-1
2054,-17,13,3
2055,-21,20,1
2056,-23,22,-1
2057,-11,15,-4
2058,-7,8,-1
2059,-3,4,-1
2060,-16,12,4
2061,-21,21,1
2062,-23,22,1
2063,8,1,-4
2064,51,-38,0
2065,72,-66,-1
2066,63,-70,9
2067,30,-42,13
2068,3,-12,6
2069,-31,24,-7
2070,-24,29,-12
2071,-12,16,-9
2072,-9,10,-7
2073,-16,14,5
2074,-34,29,4
2075,-26,26,1
2076,-12,15,-2
2077,27,-16,-5
2078,55,-48,0
2079,59,-58,3
2080,38,-41,11
2081,5,-11,7
2082,0,-1,1
2083,-14,10,-3
2084,2,1,-6
2085,-11,8,-1
2086,-22,18,-4
2087,-26,23,3
2088,-29,26,-3
2089,1,4,-4
2090,15,-12,-3
2091,37,-33,-3
2092,14,-19,5
2093,2,-4,3
2094,-16,12,4
2095,-12,13,-5
2096,-6,7,-2
2097,-1,1,-4
2098,-1,1,1
2099,-11,9,1
2100,-21,19,0
2101,-20,20,0
2102,-17,17,-2
2103,-8,9,-2
2104,-9,9,0
2105,-13,12,0
2106,-32,28,1
2107,-36,35,0
2108,-37,37,-1
2109,-5,11,-4
2110,55,-44,-1
2111,70,-67,0
2112,81,-79,6
2113,41,-49,11
2114,20,-25,3
2115,-11,6,2
2116,-3,4,-8
2117,0,0,-5
2118,-8,7,-5
2119,-23,21,1
2120,-49,46,0
2121,-39,40,-1
2122,-20,22,-2
2123,17,-13,-3
2124,51,-48,1
2125,52,-52,2
2126,37,-39,4
2127,15,-18,3
2128,19,-19,0
2129,0,-3,-2
2130,10,-9,-3
2131,-17,13,0
2132,-35,33,-3
2133,-44,43,1
2134,-34,35,-4
2135,-3,7,-2
2136,11,-9,-1
2137,26,-24,1
2138,6,-9,4
2139,-1,0,2
2140,-8,7,2
2141,-3,3,-3
2142,4,-3,-1
2143,7,-7,-1
2144,2,-3,0
2145,-6,5,1
2146,-15,14,0
2147,-14,14,-1
2148,-16,15,-1
2149,-14,13,-1
2150,-24,23,0
2151,-23,23,-1
2152,-27,28,-1
2153,-31,32,-1
2154,-30,32,0
2155,-6,9,1
2156,49,-45,1
2157,77,-79,2
2158,100,-99,3
2159,61,-60,4
2160,37,-39,-2
2161,9,-10,1
2162,-9,8,1
2163,-12,12,-2
2164,-25,24,-1
2165,-40,36,-1
2166,-64,62,0
2167,-48,49,-1
2168,-22,23,-4
2169,12,-10,-2
2170,53,-51,1
2171,54,-54,1
2172,50,-50,2
2173,34,-35,2
2174,34,-34,0
2175,20,-21,0
2176,5,-6,-1
2177,-23,21,0
2178,-42,41,-1
2179,-55,54,-1
2180,-38,39,-2
2181,-18,19,-1
2182,6,-5,-1
2183,10,-10,1
2184,9,-10,1
2185,0,-1,1
2186,0,0,0
2187,2,-2,-1
2188,6,-6,-1
2189,4,-4,0
2190,0,0,0
2191,-6,5,0
2192,-11,10,0
2193,-14,13,0
2194,-20,19,-1
2195,-26,24,-1
2196,-29,27,-1
2197,-27,25,-1
2198,-34,33,-2
2199,-30,30,-2
2200,-31,30,-2
2201,-16,17,-1
2202,43,-42,0
2203,72,-75,-1
2204,89,-94,1
2205,61,-67,1
2206,43,-47,-3
2207,6,-9,-5
2208,-10,9,-6
2209,-12,12,-4
2210,-33,30,-3
2211,-47,44,-1
2212,-68,64,0
2213,-48,45,-3
2214,-17,15,-3
2215,22,-22,-4
2216,56,-58,-3
2217,60,-64,-2
2218,60,-64,0
2219,42,-46,-2
2220,42,-45,-4
2221,15,-18,-4
2222,-2,2,-4
2223,-36,34,-3
2224,-47,44,-3
2225,-54,50,0
2226,-38,35,-2
2227,-12,11,-3
2228,3,-3,-4
2229,16,-16,-3
2230,12,-13,-1
2231,12,-13,0
2232,7,-8,0
2233,10,-11,-1
2234,8,-9,-1
2235,2,-2,-1
2236,0,0,-1
2237,-6,5,-1
2238,-11,10,0
2239,-15,14,0
2240,-22,20,-1
2241,-27,25,-1
2242,-27,25,-1
2243,-22,22,-2
2244,-23,23,-2
2245,-20,21,-2
2246,-27,28,0
2247,-17,18,0
2248,36,-35,1
2249,62,-64,1
2250,84,-84,1
2251,60,-60,1
2252,32,-32,-2
2253,4,-4,0
2254,-11,11,0
2255,-13,13,0
2256,-29,29,0
2257,-40,40,0
2258,-61,61,0
2259,-47,47,0
2260,-15,15,0
2261,18,-18,0
2262,50,-50,0
2263,54,-54,0
2264,53,-53,0
2265,35,-35,0
2266,36,-36,0
2267,9,-9,0
2268,-13,13,0
2269,-38,38,0
2270,-50,50,0
2271,-52,52,0
2272,-33,33,0
2273,-7,7,0
2274,1,-1,0
2275,14,-14,0
2276,14,-14,0
2277,10,-10,0
2278,11,-11,0
2279,9,-9,0
2280,6,-6,0
2281,0,0,0
2282,-2,2,0
2283,-7,7,0
2284,-11,11,0
2285,-15,15,0
2286,-20,20,0
2287,-23,23,0
2288,-27,27,0
2289,-19,19,0
2290,-16,16,0
2291,-17,17,0
2292,-16,16,0
2293,-21,21,0
2294,12,-12,0
2295,52,-52,0
2296,83,-83,0
2297,72,-72,0
2298,34,-34,0
2299,18,-18,0
2300,-10,10,0
2301,-11,11,0
2302,-24,24,0
2303,-38,38,0
2304,-57,57,0
2305,-53,53,0
2306,-17,17,0
2307,10,-10,0
2308,45,-45,0
2309,48,-48,0
2310,47,-47,0
2311,46,-46,0
2312,38,-38,0
2313,27,-27,0
2314,-13,13,0
2315,-32,32,0
2316,-56,56,0
2317,-48,48,0
2318,-32,32,0
2319,-12,12,0
2320,4,-4,0
2321,9,-9,0
2322,25,-25,0
2323,18,-18,0
2324,21,-21,0
2325,8,-8,0
2326,0,0,0
2327,-6,6,0
2328,-10,10,0
2329,-9,9,0
2330,-11,11,0
2331,-14,14,0
2332,-18,18,0
2333,-25,25,0
2334,-24,24,0
2335,-18,18,0
2336,-7,7,0
2337,-9,9,0
2338,-13,13,0
2339,-18,18,0
2340,-8,8,0
2341,49,-49,0
2342,72,-72,0
2343,84,-84,0
2344,43,-43,0
2345,15,-15,0
2346,0,0,0
2347,-13,13,0
2348,-11,11,0
2349,-42,42,0
2350,-53,53,0
2351,-62,62,0
2352,-22,22,0
2353,11,-11,0
2354,39,-39,0
2355,53,-53,0
2356,46,-46,0
2357,54,-54,0
2358,42,-42,0
2359,29,-29,0
2360,-13,13,0
2361,-46,46,0
2362,-56,56,0
2363,-50,50,0
2364,-32,32,0
2365,-13,13,0
2366,-2,2,0
2367,9,-9,0
2368,23,-23,0
2369,31,-31,0
2370,21,-21,0
2371,9,-9,0
2372,-1,1,0
2373,-8,8,0
2374,-8,8,0
2375,-8,8,0
2376,-14,14,0
2377,-18,18,0
2378,-20,20,0
2379,-25,25,0
2380,-24,24,0
2381,-19,19,0
2382,-10,10,0
2383,-4,4,0
2384,-13,13,0
2385,-13,13,0
2386,-28,28,0
2387,24,-24,0
2388,64,-64,0
2389,89,-89,0
2390,61,-61,0
2391,21,-21,0
2392,17,-17,0
2393,-11,11,0
2394,-8,8,0
2395,-35,35,0
2396,-52,52,0
2397,-64,64,0
2398,-35,35,0
2399,11,-11,0
2400,29,-29,0
2401,51,-51,0
2402,48,-48,0
2403,50,-50,0
2404,50,-50,0
2405,27,-27,0
2406,-4,4,0
2407,-49,49,0
2408,-53,53,0
2409,-55,55,0
2410,-31,31,0
2411,-18,18,0
2412,-8,8,0
2413,8,-8,0
2414,23,-23,0
2415,37,-37,0
2416,24,-24,0
2417,9,-9,0
2418,-6,6,0
2419,-12,12,0
2420,-6,6,0
2421,-7,7,0
2422,-10,10,0
2423,-18,18,0
2424,-21,21,0
2425,-21,21,0
2426,-24,24,0
2427,-16,16,0
2428,-13,13,0
2429,-8,8,0
2430,-8,8,0
2431,-16,16,0
2432,-24,24,0
2433,-5,5,0
2434,59,-59,0
2435,76,-76,0
2436,73,-73,0
2437,31,-31,0
2438,14,-14,0
2439,-3,3,0
2440,-11,11,0
2441,-21,21,0
2442,-53,53,0
2443,-58,58,0
2444,-48,48,0
2445,-1,1,0
2446,25,-25,0
2447,44,-44,0
2448,55,-55,0
2449,49,-49,0
2450,54,-54,0
2451,28,-28,0
2452,0,0,0
2453,-47,47,0
2454,-56,56,0
2455,-57,57,0
2456,-35,35,0
2457,-26,26,0
2458,-15,15,0
2459,3,-3,0
2460,23,-23,0
2461,41,-41,0
2462,28,-28,0
2463,12,-12,0
2464,-4,4,0
2465,-5,5,0
2466,-3,3,0
2467,-6,6,0
2468,-10,10,0
2469,-15,15,0
2470,-17,17,0
2471,-17,17,0
2472,-20,20,0
2473,-16,16,0
2474,-10,10,0
2475,-1,1,0
2476,-7,7,0
2477,-18,18,0
2478,-16,16,0
2479,-12,12,0
2480,54,-54,0
2481,69,-69,0
2482,73,-73,0
2483,33,-33,0
2484,9,-9,0
2485,2,-2,0
2486,-9,9,0
2487,-16,16,0
2488,-49,49,0
2489,-51,51,0
2490,-41,41,0
2491,3,-3,0
2492,32,-32,0
2493,38,-38,0
2494,44,-44,0
2495,49,-49,0
2496,49,-49,0
2497,31,-31,0
2498,-7,7,0
2499,-51,51,0
2500,-58,58,0
2501,-62,62,0
2502,-41,41,0
2503,-45,45,0
2504,-26,26,0
2505,-4,4,0
2506,26,-26,0
2507,47,-47,0
2508,31,-31,0
2509,16,-16,0
2510,-2,2,0
2511,1,-1,0
2512,2,-2,0
2513,2,-2,0
2514,-4,4,0
2515,-8,8,0
2516,-5,5,0
2517,-9,9,0
2518,-15,15,0
2519,-21,21,0
2520,-11,11,0
2521,-6,6,0
2522,-8,8,0
2523,-16,16,0
2524,-25,25,0
2525,-19,19,0
2526,34,-34,0
2527,67,-67,0
2528,78,-78,0
2529,44,-44,0
2530,15,-15,0
2531,16,-16,0
2532,3,-3,0
2533,-10,10,0
2534,-48,48,0
2535,-56,56,0
2536,-53,53,0
2537,-14,14,0
2538,21,-21,0
2539,26,-26,0
2540,38,-38,0
2541,56,-56,0
2542,65,-65,0
2543,49,-49,0
2544,4,-4,0
2545,-38,38,0
2546,-58,58,0
2547,-54,54,0
2548,-40,40,0
2549,-40,40,0
2550,-21,21,0
2551,-1,1,0
2552,27,-27,0
2553,42,-42,0
2554,30,-30,0
2555,14,-14,0
2556,-1,1,0
2557,0,0,0
2558,-3,3,0
2559,-7,7,0
2560,-14,14,0
2561,-16,16,0
2562,-10,10,0
2563,-13,13,0
2564,-14,14,0
2565,-22,22,0
2566,-11,11,0
2567,-4,4,0
2568,-2,2,0
2569,-12,12,0
2570,-23,23,0
2571,-20,20,0
2572,28,-28,0
2573,65,-65,0
2574,76,-76,0
2575,47,-47,0
2576,14,-14,0
2577,20,-20,0
2578,4,-4,0
2579,-16,16,0
2580,-54,54,0
2581,-62,62,0
2582,-53,53,0
2583,-14,14,0
2584,16,-16,0
2585,17,-17,0
2586,30,-30,0
2587,49,-49,0
2588,70,-70,0
2589,56,-56,0
2590,11,-11,0
2591,-35,35,0
2592,-55,55,0
2593,-34,34,0
2594,-40,40,0
2595,-35,35,0
2596,-28,28,0
2597,1,-1,0
2598,30,-30,0
2599,41,-41,0
2600,29,-29,0
2601,5,-5,0
2602,-1,1,0
2603,-1,1,0
2604,-7,7,0
2605,-17,17,0
2606,-23,23,0
2607,-21,21,0
2608,-9,9,0
2609,-9,9,0
2610,-18,18,0
2611,-19,19,0
2612,-8,8,0
2613,3,-3,0
2614,1,-1,0
2615,-17,17,0
2616,-20,20,0
2617,-25,25,0
2618,34,-34,0
2619,62,-62,0
2620,69,-69,0
2621,37,-37,0
2622,6,-6,0
2623,23,-23,0
2624,3,-3,0
2625,-15,15,0
2626,-57,57,0
2627,-55,55,0
2628,-41,41,0
2629,-4,4,0
2630,19,-19,0
2631,11,-11,0
2632,27,-27,0
2633,46,-46,0
2634,73,-73,0
2635,50,-50,0
2636,10,-10,0
2637,-31,31,0
2638,-45,45,0
2639,-28,28,0
2640,-42,42,0
2641,-41,41,0
2642,-33,33,0
2643,2,-2,0
2644,29,-29,0
2645,35,-35,0
2646,21,-21,0
2647,1,-1,0
2648,0,0,0
2649,0,0,0
2650,-7,7,0
2651,-18,18,0
2652,-21,21,0
2653,-13,13,0
2654,-5,5,0
2655,-12,12,0
2656,-21,21,0
2657,-21,21,0
2658,-7,7,0
2659,-3,3,0
2660,-5,5,0
2661,-22,22,0
2662,-27,27,0
2663,-9,9,0
2664,56,-56,0
2665,69,-69,0
2666,57,-57,0
2667,25,-25,0
2668,23,-23,0
2669,23,-23,0
2670,1,-1,0
2671,-33,33,0
2672,-64,64,0
2673,-53,53,0
2674,-26,26,0
2675,9,-9,0
2676,10,-10,0
2677,15,-15,0
2678,35,-35,0
2679,61,-61,0
2680,69,-69,0
2681,45,-45,0
2682,1,-1,0
2683,-30,30,0
2684,-23,23,0
2685,-43,43,0
2686,-36,36,0
2687,-43,43,0
2688,-14,14,0
2689,14,-14,0
2690,31,-31,0
2691,38,-38,0
2692,14,-14,0
2693,9,-9,0
2694,0,0,0
2695,-1,1,0
2696,-12,12,0
2697,-22,22,0
2698,-21,21,0
2699,-13,13,0
2700,-12,12,0
2701,-16,16,0
2702,-23,23,0
2703,-16,16,0
2704,-9,9,0
2705,-7,7,0
2706,-19,19,0
2707,-21,21,0
2708,-29,29,0
2709,7,-7,0
2710,62,-62,0
2711,67,-67,0
2712,45,-45,0
2713,16,-16,0
2714,37,-37,0
2715,16,-16,0
2716,-2,2,0
2717,-48,48,0
2718,-59,59,0
2719,-49,49,0
2720,-16,16,0
2721,7,-7,0
2722,-1,1,0
2723,20,-20,0
2724,38,-38,0
2725,65,-65,0
2726,53,-53,0
2727,28,-28,0
2728,-2,2,0
2729,-29,29,0
2730,-22,22,0
2731,-51,51,0
2732,-35,35,0
2733,-42,42,0
2734,-7,7,0
2735,13,-13,0
2736,25,-25,0
2737,27,-27,0
2738,12,-12,0
2739,7,-7,0
2740,2,-2,0
2741,-1,1,0
2742,-10,10,0
2743,-17,17,0
2744,-17,17,0
2745,-10,10,0
2746,-15,15,0
2747,-19,19,0
2748,-22,22,0
2749,-12,12,0
2750,-11,11,0
2751,-13,13,0
2752,-26,26,0
2753,-25,25,0
2754,-25,25,0
2755,48,-48,0
2756,60,-60,0
2757,68,-68,0
2758,33,-33,0
2759,20,-20,0
2760,41,-41,0
2761,10,-10,0
2762,-16,16,0
2763,-60,60,0
2764,-48,48,0
2765,-36,36,0
2766,-10,10,0
2767,-2,2,0
2768,3,-3,0
2769,27,-27,0
2770,54,-54,0
2771,59,-59,0
2772,36,-36,0
2773,18,-18,0
2774,-4,4,0
2775,-13,13,0
2776,-26,26,0
2777,-38,38,0
2778,-36,36,0
2779,-17,17,0
2780,3,-3,0
2781,17,-17,0
2782,25,-25,0
2783,21,-21,0
2784,19,-19,0
2785,7,-7,0
2786,4,-4,0
2787,-9,9,0
2788,-12,12,0
2789,-16,16,0
2790,-14,14,0
2791,-15,15,0
2792,-18,18,0
2793,-21,21,0
2794,-18,18,0
2795,-16,16,0
2796,-20,20,0
2797,-27,27,0
2798,-30,30,0
2799,-29,29,0
2800,-6,6,0
2801,63,-63,0
2802,63,-63,0
2803,57,-57,0
2804,28,-28,0
2805,37,-37,0
2806,27,-27,0
2807,4,-4,0
2808,-39,39,0
2809,-60,60,0
2810,-51,51,0
2811,-31,31,0
2812,-11,11,0
2813,-11,11,0
2814,14,-14,0
2815,40,-40,0
2816,72,-72,0
2817,60,-60,0
2818,36,-36,0
2819,19,-19,0
2820,2,-2,0
2821,-3,3,0
2822,-42,42,0
2823,-34,34,0
2824,-40,40,0
2825,-3,3,0
2826,9,-9,0
2827,19,-19,0
2828,27,-27,0
2829,21,-21,0
2830,17,-17,0
2831,2,-2,0
2832,-5,5,0
2833,-12,12,0
2834,-18,18,0
2835,-22,22,0
2836,-22,22,0
2837,-25,25,0
2838,-23,23,0
2839,-23,23,0
2840,-16,16,0
2841,-23,23,0
2842,-17,17,0
2843,-32,32,0
2844,-25,25,0
2845,-30,30,0
2846,7,-7,0
2847,65,-65,0
2848,72,-72,0
2849,55,-55,0
2850,29,-29,0
2851,53,-53,0
2852,29,-29,0
2853,1,-1,0
2854,-49,49,0
2855,-55,55,0
2856,-55,55,0
2857,-28,28,0
2858,-13,13,0
2859,-12,12,0
2860,19,-19,0
2861,45,-45,0
2862,67,-67,0
2863,52,-52,0
2864,34,-34,0
2865,21,-21,0
2866,2,-2,0
2867,-7,7,0
2868,-37,37,0
2869,-39,39,0
2870,-37,37,0
2871,-9,9,0
2872,8,-8,0
2873,19,-19,0
2874,26,-26,0
2875,24,-24,0
2876,14,-14,0
2877,5,-5,0
2878,-4,4,0
2879,-10,10,0
2880,-18,18,0
2881,-20,20,0
2882,-21,21,0
2883,-22,22,0
2884,-22,22,0
2885,-23,23,0
2886,-19,19,0
2887,-21,21,0
2888,-20,20,0
2889,-31,31,0
2890,-30,30,0
2891,-31,31,0
2892,17,-17,0
2893,58,-58,0
2894,69,-69,0
2895,45,-45,0
2896,26,-26,0
2897,52,-52,0
2898,27,-27,0
2899,-8,8,0
2900,-58,58,0
2901,-57,57,0
2902,-49,49,0
2903,-27,27,0
2904,-18,18,0
2905,-15,15,0
2906,17,-17,0
2907,56,-56,0
2908,69,-69,0
2909,52,-52,0
2910,26,-26,0
2911,21,-21,0
2912,12,-12,0
2913,-1,1,0
2914,-46,46,0
2915,-49,49,0
2916,-35,35,0
2917,-13,13,0
2918,0,0,0
2919,0,0,0
2920,18,-18,0
2921,28,-28,0
2922,26,-26,0
2923,13,-13,0
2924,-4,4,0
2925,-3,3,0
2926,-9,9,0
2927,-16,16,0
2928,-24,24,0
2929,-23,23,0
2930,-19,19,0
2931,-19,19,0
2932,-20,20,0
2933,-23,23,0
2934,-25,25,0
2935,-29,29,0
2936,-23,23,0
2937,-27,27,0
2938,37,-37,0
2939,59,-59,0
2940,81,-81,0
2941,51,-51,0
2942,34,-34,0
2943,53,-53,0
2944,21,-21,0
2945,-16,16,0
2946,-58,58,0
2947,-51,51,0
2948,-44,44,0
2949,-30,30,0
2950,-24,24,0
2951,-14,14,0
2952,19,-19,0
2953,57,-57,0
2954,61,-61,0
2955,42,-42,0
2956,29,-29,0
2957,21,-21,0
2958,10,-10,0
2959,-22,22,0
2960,-39,39,0
2961,-52,52,0
2962,-23,23,0
2963,-20,20,0
2964,-2,2,0
2965,6,-6,0
2966,24,-24,0
2967,25,-25,0
2968,15,-15,0
2969,8,-8,0
2970,-3,3,0
2971,-3,3,0
2972,-15,15,0
2973,-21,21,0
2974,-24,24,0
2975,-21,21,0
2976,-19,19,0
2977,-24,24,0
2978,-27,27,0
2979,-24,24,0
2980,-20,20,0
2981,-20,20,0
2982,-23,23,0
2983,-28,28,0
2984,25,-25,0
2985,63,-63,0
2986,76,-76,0
2987,51,-51,0
2988,37,-37,0
2989,55,-55,0
2990,36,-36,0
2991,-5,5,0
2992,-45,45,0
2993,-46,46,0
2994,-37,37,0
2995,-26,26,0
2996,-27,27,0
2997,-21,21,0
2998,15,-15,0
2999,55,-55,0
3000,61,-61,0
3001,41,-41,0
3002,29,-29,0
3003,23,-23,0
3004,24,-24,0
3005,-7,7,0
3006,-37,37,0
3007,-66,66,0
3008,-31,31,0
3009,-20,20,0
3010,-20,20,0
3011,-5,5,0
3012,14,-14,0
3013,36,-36,0
3014,29,-29,0
3015,18,-18,0
3016,6,-6,0
3017,6,-6,0
3018,-1,1,0
3019,-18,18,0
3020,-29,29,0
3021,-30,30,0
3022,-29,29,0
3023,-33,33,0
3024,-38,38,0
3025,-39,39,0
3026,-37,37,0
3027,-24,24,0
3028,-35,35,0
3029,-23,23,0
3030,57,-57,0
3031,64,-64,0
3032,84,-84,0
3033,55,-55,0
3034,67,-67,0
3035,65,-65,0
3036,36,-36,0
3037,-23,23,0
3038,-59,59,0
3039,-64,64,0
3040,-59,59,0
3041,-57,57,0
3042,-48,48,0
3043,-9,9,0
3044,39,-39,0
3045,73,-73,0
3046,63,-63,0
3047,46,-46,0
3048,46,-46,0
3049,33,-33,0
3050,20,-20,0
3051,-32,32,0
3052,-46,46,0
3053,-49,49,0
3054,-19,19,0
3055,-22,22,0
3056,-13,13,0
3057,11,-11,0
3058,29,-29,0
3059,34,-34,0
3060,24,-24,0
3061,0,0,0
3062,-7,7,0
